PMCID,PMID,Title,Year,Associated Keywords,Citations,Keywords Count,Score,Journal,DOI,Authors,Abstract
2895193,20595229,MicroRNAs and gene regulatory networks: managing the impact of noise in biological systems,2010,"['micrornas', 'noise', 'robustness', 'regulatory networks']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Genes & Development,10.1101/gad.1937010,"['Herranz, Héctor', 'Cohen, Stephen M.']","Biological systems are continuously challenged by an environment that is variable. Yet, a key feature of developmental and physiological processes is their remarkable stability. This review considers how microRNAs contribute to gene regulatory networks that confer robustness."
5886366,29481550,Cell-type specific sequencing of microRNAs from complex animal tissues,2018,[],0,"{'ASE': 57, 'che-1': 2, 'lsy-6': 5}",6.281098735230212,Nature methods,10.1038/nmeth.4610,"['Alberti, Chiara', 'Manzenreither, Raphael A.', 'Sowemimo, Ivica', 'Burkard, Thomas R.', 'Wang, Jingkui', 'Mahofsky, Katharina', 'Ameres, Stefan L.', 'Cochella, Luisa']","MicroRNAs (miRNAs) play an essential role in the post-transcriptional regulation of animal development and physiology. However, in vivo studies aimed at linking miRNA-function to the biology of distinct cell types within complex tissues remain challenging, partly because in vivo miRNA-profiling methods lack cellular resolution. We report microRNome by methylation-dependent sequencing (mime-seq), an in vivo enzymatic small RNA-tagging approach that enables high-throughput sequencing of tissue- and cell-type-specific miRNAs in animals. The method combines cell-type-specific 3´-terminal 2´-O-methylation of animal miRNAs by a genetically encoded, plant-specific methyltransferase (HEN1), with chemoselective small RNA cloning and high-throughput sequencing. We show that mime-seq uncovers the miRNomes of specific cells within C. elegans and Drosophila at unprecedented specificity and sensitivity, enabling miRNA profiling with single-cell resolution in whole animals. Mime-seq overcomes current challenges in cell-type-specific small RNA profiling and provides novel entry points for understanding the function of miRNAs in spatially restricted physiological settings."
2683976,18719388,"Lessons from microRNA mutants in worms, flies and mice",2008,"['mirna', 'animal', 'knockout', 'mutant']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Cell cycle (Georgetown, Tex.)",10.4161/cc.7.16.6454,"['Smibert, Peter', 'Lai, Eric C.']","It is apparent that microRNAs (miRNAs) are important components in the regulation of genetic networks in many biological contexts. Based on computational analysis, typical miRNAs are inferred to have tens to hundreds of conserved targets. Many miRNA-target interactions have been validated by various means, including heterologous tests in cultured cells and gain-of-function approaches that can yield striking phenotypes in whole animals. However, these strategies do not report on the endogenous importance of such miRNA activities. Likewise, studies of miRNA pathway mutants can suggest an endogenous role for miRNAs in a given setting, but do not identify roles for specific miRNAs. Therefore, these approaches must be complemented with the analysis of miRNA mutant alleles. In this review, we describe some of the lessons learned from studying miRNA gene deletions in worms, flies and mice, and discuss their implications for the control of endogenous regulatory networks."
3643504,21977972,Temporal and spatial regulation of microRNA activity with photo-activatable cantimirs,2011,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,ACS chemical biology,10.1021/cb200290e,"['Zheng, Genhua', 'Cochella, Luisa', 'Liu, Jie', 'Hobert, Oliver', 'Li, Wen-hong']","MicroRNAs (miRNAs) are small noncoding RNAs which play numerous important roles in physiology and human diseases. During animal development, many miRNAs are expressed continuously from early embryos throughout adults, yet it is unclear whether these miRNAs are actually required at all the stages of development. Current techniques of manipulating microRNA function lack the required spatial and temporal resolution to adequately address the functionality of a given microRNA at a specific time or at single-cell resolution. To examine stage- or cell-specific function of miRNA during development and to achieve precise control of miRNA activity, we have developed photo-activatable antisense oligonucleotides against miRNAs. These caged oligonucleotides can be activated with 365 nm light with extraordinarily high efficiency to release potent antisense reagents to inhibit miRNAs. Initial application of these caged antimirs in a model organism (C. elegans) revealed that the activity of a miRNA (lsy-6) is required specifically around the comma stage during embryonic development to control a left/right asymmetric differentiation program in the C.elegans nervous system. This suggests that a transient input of lsy-6 during development is sufficient to specify the neuronal cell fate. The modular design and the facile assembly of these caged antisense oligonucleotides should facilitate their applications in detailed functional analyses of miRNAs and their target genes."
3025287,20590453,Stochastic Mechanisms of Cell Fate Specification that Yield Random or Robust Outcomes,2010,"['bet-hedging', 'color vision', 'olfaction', 'spinal cord', 'lateral inhibition']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Annual review of cell and developmental biology,10.1146/annurev-cellbio-100109-104113,"['Johnston, Robert J.', 'Desplan, Claude']","Although cell fate specification is tightly controlled to yield highly reproducible results and avoid extreme variation, developmental programs often incorporate stochastic mechanisms to diversify cell types. Stochastic specification phenomena are observed in a wide range of species and an assorted set of developmental contexts. In bacteria, stochastic mechanisms are utilized to generate transient subpopulations capable of surviving adverse environmental conditions. In vertebrate, insect, and worm nervous systems, stochastic fate choices are used to increase the repertoire of sensory and motor neuron subtypes. Random fate choices are also integrated into developmental programs controlling organogenesis. Although stochastic decisions can be maintained to produce a mosaic of fates within a population of cells, they can also be compensated for or directed to yield robust and reproducible outcomes."
4911249,27136279,"A map of terminal regulators of neuronal identity in Caenorhabditis elegans'], b'C. elegans neurodevelopment",2016,[],0,"{'ASE': 34, 'che-1': 0, 'lsy-6': 0}",0.0,Wiley Interdisciplinary Reviews. Developmental Biology,10.1002/wdev.233,"['Hobert, Oliver']","Our present day understanding of nervous system development is an amalgam of insights gained from studying different aspects and stages of nervous system development in a variety of invertebrate and vertebrate model systems, with each model system making its own distinctive set of contributions. One aspect of nervous system development that has been among the most extensively studied in the nematode Caenorhabditis elegans is the nature of the gene regulatory programs that specify hardwired, terminal cellular identities. I first summarize a number of maps (anatomical, functional, and molecular) that describe the terminal identity of individual neurons in the C. elegans nervous system. I then provide a comprehensive summary of regulatory factors that specify terminal identities in the nervous system, synthesizing these past studies into a regulatory map of cellular identities in the C. elegans nervous system. This map shows that for three quarters of all neurons in the C. elegans nervous system, regulatory factors that control terminal identity features are known. In‐depth studies of specific neuron types have revealed that regulatory factors rarely act alone, but rather act cooperatively in neuron‐type specific combinations. In most cases examined so far, distinct, biochemically unlinked terminal identity features are coregulated via cooperatively acting transcription factors, termed terminal selectors, but there are also cases in which distinct identity features are controlled in a piecemeal fashion by independent regulatory inputs. The regulatory map also illustrates that identity‐defining transcription factors are reemployed in distinct combinations in different neuron types. However, the same transcription factor can drive terminal differentiation in neurons that are unrelated by lineage, unrelated by function, connectivity and neurotransmitter deployment. Lastly, the regulatory map illustrates the preponderance of homeodomain transcription factors in the control of terminal identities, suggesting that these factors have ancient, phylogenetically conserved roles in controlling terminal neuronal differentiation in the nervous system. WIREs Dev Biol 2016, 5:474–498. doi: 10.1002/wdev.233"
2723065,19641012,"The C. elegans Tailless/TLX transcription factor nhr-67'], b' con': [b'ols neuronal identity and left/right asymmetric fate'], b' div': [b'sification",2009,"['c. elegans', 'left/right asymmetry', 'neuronal development', 'transcriptional regulation']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Development (Cambridge, England)",10.1242/dev.040204,"['Sarin, Sumeet', 'Antonio, Celia', 'Tursun, Baris', 'Hobert, Oliver']","An understanding of the molecular mechanisms of cell fate determination in'], b' the': [b'ervous system requires the elucidation of transcriptional regulatory', b'xpression of a sensory neuron-type-specific selector gene,', b'wo ASE neurons ASEL and ASER across the L/R axis by promoting ASER and'], b' pro': [b'ams that ultimately control neuron-type-specific gene expression', b'les. We show here that the C. elegans Tailless/TLX-type, orphan'], b' nuc': [b'ar receptor NHR-67 acts at several distinct steps to determine the'], b' ide': [b'ity and subsequent left/right (L/R) asymmetric subtype diversification of'], b' a c': [b'ss of gustatory neurons, the ASE neurons. nhr-67 controls'], b' sev': [b'al broad aspects of sensory neuron development and, in addition, triggers'], b' che-1, which encodes a zinc-finger transcription factor. Subsequent', b'ic>lsy-6. Besides controlling bilateral and asymmetric aspects of ASE'], b' to': [b's induction of overall ASE fate, nhr-67 diversifies the fate of'], b' inh': [b'iting ASEL fate. This function is achieved through direct expression'], b' act': [b'ation by nhr-67 of the Nkx6-type homeobox gene cog-1,'], b' an': [b'ducer of ASER fate, that is inhibited in ASEL through the miRNA'], b' dev': [b'opment, nhr-67 is also required for many other neurons of'], b' ill': [b'trating the broad and diverse use of this type of transcription factor in'], b' neu': [b""nal development."
2827681,20147373,Making a difference together: reciprocal interactions in C. elegans and zebrafish asymmetric neural development,2010,"['c. elegans', 'left-right asymmetry', 'zebrafish']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Development (Cambridge, England)",10.1242/dev.038695,"['Taylor, Robert W.', 'Hsieh, Yi-Wen', 'Gamse, Joshua T.', 'Chuang, Chiou-Fen']","Brain asymmetries are thought to increase neural processing capacity and to prevent interhemispheric conflict. In order to develop asymmetrically, neurons must be specified along the left-right axis, assigned left-side versus right-side identities and differentiate appropriately. In C. elegans and zebrafish, the cellular and molecular mechanisms that lead to neural asymmetries have recently come to light. Here, we consider recent insights into the mechanisms involved in asymmetrical neural development in these two species. Although the molecular details are divergent, both organisms use iterative cell-cell communication to establish left-right neuronal identity."
4082684,24908490,"Dynamic encoding of perception, memory and movement in a C. elegans chemotaxis circuit",2014,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Neuron,10.1016/j.neuron.2014.05.010,"['Luo, Linjiao', 'Wen, Quan', 'Ren, Jing', 'Hendricks, Michael', 'Gershow, Marc', 'Qin, Yuqi', 'Greenwood, Joel', 'Soucy, Ed', 'Klein, Mason', 'Smith-Parker, Heidi K.', 'Calvo, Ana C.', 'Colón-Ramos, Daniel A.', 'Samuel, Aravinthan', 'Zhang, Yun']","Brain circuits endow behavioral flexibility. Here, we study circuits encoding flexible chemotaxis in C. elegans, where the animal navigates up or down NaCl gradients (positive or negative chemotaxis) to reach the salt concentration of previous growth (the setpoint). The ASER sensory neuron mediates positive and negative chemotaxis by regulating the frequency and direction of reorientation movements in response to salt gradients. Both salt gradients and setpoint memory are encoded in ASER temporal activity patterns. Distinct temporal activity patterns in interneurons immediately downstream of ASER encode chemotactic movement decisions. Different interneuron combinations regulate positive vs. negative chemotaxis. We conclude that sensorimotor pathways are segregated immediately after the primary sensory neuron in the chemotaxis circuit, and sensory representation is rapidly transformed to motor representation at the first interneuron layer. Our study reveals compact encoding of perception, memory, and locomotion in an experience-dependent navigational behavior in C. elegans."
2867316,20431118,The Groucho ortholog UNC-37 interacts with the short Groucho-like protein LSY-22 to control developmental decisions in C. elegans,2010,"['c. elegans', 'left/right asymmetry', 'neuronal development', 'transcriptional control']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Development (Cambridge, England)",10.1242/dev.046219,"['Flowers, Eileen B.', 'Poole, Richard J.', 'Tursun, Baris', 'Bashllari, Enkelejda', ""Pe\\'er, Itsik"", 'Hobert, Oliver']","Transcriptional co-repressors of the Groucho/TLE family are important regulators of development in many species. A subset of Groucho/TLE family members that lack the C-terminal WD40 domains have been proposed to act as dominant-negative regulators of Groucho/TLE proteins, yet such a role has not been conclusively proven. Through a mutant screen for genes controlling a left/right asymmetric cell fate decision in the nervous system of the nematode C. elegans, we have retrieved loss-of-function alleles in two distinct loci that display identical phenotypes in neuronal fate specification and in other developmental contexts. Using the novel technology of whole-genome sequencing, we find that these loci encode the C. elegans ortholog of Groucho, UNC-37, and, surprisingly, a short Groucho-like protein, LSY-22, that is similar to truncated Groucho proteins in other species. Besides their phenotypic similarities, unc-37 and lsy-22 show genetic interactions and UNC-37 and LSY-22 proteins also physically bind to each other in vivo. Our findings suggest that rather than acting as negative regulators of Groucho, small Groucho-like proteins may promote Groucho function. We propose that Groucho-mediated gene regulatory events involve heteromeric complexes of distinct Groucho-like proteins."
2685964,19060335,Cis-regulatory mechanisms of left/right asymmetric neuron-subtype specification in C. elegans,2009,"['c. elegans', 'neuronal development', 'left/right asymmetry', 'transcriptional regulation']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Development (Cambridge, England)",10.1242/dev.030064,"['Etchberger, John F.', 'Flowers, Eileen B.', 'Poole, Richard J.', 'Bashllari, Enkelejda', 'Hobert, Oliver']","Anatomically and functionally defined neuron types are sometimes further classified into individual subtypes based on unique functional or molecular properties. To better understand how developmental programs controlling neuron type specification are mechanistically linked to programs controlling neuronal subtype specification, we have analyzed a neuronal subtype specification program that occurs across the left/right axis in the nervous system of the nematode C. elegans. A terminal selector transcription factor, CHE-1, is required for the specification of the ASE neuron class, and a gene regulatory feedback loop of transcription factors and miRNAs is required to diversify the two ASE neurons into an asymmetric left and right subtype (ASEL and ASER). However, the link between the CHE-1-dependent ASE neuron class specification and the ensuing left-right subtype specification program is poorly understood. We show here that CHE-1 has genetically separable functions in controlling bilaterally symmetric ASE neuron class specification and the ensuing left-right subtype specification program. Both neuron class specification and asymmetric subclass specification depend on CHE-1-binding sites (`ASE motifs\') in symmetrically and asymmetrically expressed target genes, but in the case of asymmetrically expressed target genes, the activity of the ASE motif is modulated through a diverse set of additional cis-regulatory elements. Depending on the target gene, these cis-regulatory elements either promote or inhibit the activity of CHE-1. The activity of these L/R asymmetric cis-regulatory elements is indirectly controlled by che-1 itself, revealing a feed-forward loop configuration in which che-1 restricts its own activity. Relative binding affinity of CHE-1 to ASE motifs also depends on whether a gene is expressed bilaterally or in a left/right asymmetric manner. Our analysis provides insights into the molecular mechanisms of neuronal subtype specification, demonstrating that the activity of a neuron type-specific selector gene is modulated by a variety of distinct means to diversify individual neuron classes into specific subclasses. It also suggests that feed-forward loop motifs may be a prominent feature of neuronal diversification events."
4116751,22118276,Dissection of Genetic Pathways in C. elegans,2011,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Methods in cell biology,10.1016/B978-0-12-544172-8.00005-0,"['Wang, Zheng', 'Sherwood, David R.']","With unique genetic and cell biological strengths, C. elegans has emerged as a powerful model system for studying many biological processes. These processes are regulated by complex genetic networks consisting of arrays of genes. Identifying those genes and organizing them into genetic pathways are two major steps towards understanding the mechanisms that regulate biological events. Forward genetic screens with various designs are a traditional approach for identifying candidate genes. The completion of the genome sequencing in C. elegans and the advent of high-throughput experimental techniques have led to the development of two additional powerful approaches: functional genomics and systems biology. Genes that are identified by all these approaches can be ordered into interacting pathways through a variety of strategies, involving genetics, cell biology, biochemistry and functional genomics, to gain a complete understanding of how gene regulatory networks control a particular biological process. The aim of this review is to provide an overview of the approaches available to identify and construct the genetic pathways using C. elegans."
2649505,19259264,"A Toolkit and Robust Pipeline for the Generation of Fosmid-Based Reporter Genes in C. elegans'], b'Fosmid Recombineering",2009,[],0,"{'ASE': 26, 'che-1': 4, 'lsy-6': 0}",0.0,PLoS ONE,10.1371/journal.pone.0004625,"['Tursun, Baris', 'Cochella, Luisa', 'Carrera, Inés', 'Hobert, Oliver', 'Hart, Anne C.']","Engineering fluorescent proteins into large genomic clones, contained within BACs or fosmid vectors, is a tool to visualize and study spatiotemporal gene expression patterns in transgenic animals. Because these reporters cover large genomic regions, they most likely capture all cis-regulatory information and can therefore be expected to recapitulate all aspects of endogenous gene expression. Inserting tags at the target gene locus contained within genomic clones by homologous recombination (“recombineering”) represents the most straightforward method to generate these reporters. In this methodology paper, we describe a simple and robust pipeline for recombineering of fosmids, which we apply to generate reporter constructs in the nematode C. elegans, whose genome is almost entirely covered in an available fosmid library. We have generated a toolkit that allows for insertion of fluorescent proteins (GFP, YFP, CFP, VENUS, mCherry) and affinity tags at specific target sites within fosmid clones in a virtually seamless manner. Our new pipeline is less complex and, in our hands, works more robustly than previously described recombineering strategies to generate reporter fusions for C. elegans expression studies. Furthermore, our toolkit provides a novel recombineering cassette which inserts a SL2-spliced intercistronic region between the gene of interest and the fluorescent protein, thus creating a reporter controlled by all 5′ and 3′ cis-acting regulatory elements of the examined gene without the direct translational fusion between the two. With this configuration, the onset of expression and tissue specificity of secreted, sub-cellular compartmentalized or short-lived gene products can be easily detected. We describe other applications of fosmid recombineering as well. The simplicity, speed and robustness of the recombineering pipeline described here should prompt the routine use of this strategy for expression studies in C. elegans."
4506282,26050091,LSY-2 is essential for maintaining the germ-soma distinction in C. elegans,2015,"['p granules', 'soma', 'lsy-2', 'c. elegans']",0,"{'ASE': 38, 'che-1': 0, 'lsy-6': 2}",0.0,Protein & Cell,10.1007/s13238-015-0173-1,"['Lin, Long', 'Li, Yuping', 'Yan, Libo', 'Zhang, Gangming', 'Zhao, Yu', 'Zhang, Hong']","The mechanisms that specify and maintain the characteristics of germ cells during animal development are poorly understood. In this study, we demonstrated that loss of function of the zinc-finger gene lsy-2 results in various somatic cells adopting germ cells characteristics, including expression of germline-specific P granules, enhanced RNAi activity and transgene silencing. The soma to germ transformation in lsy-2 mutants requires the activities of multiple chromatin remodeling complexes, including the MES-4 complex and the ISW-1 complex. The distinct germline-specific features in somatic cells and the gene expression profile indicate that LSY-2 acts in the Mec complex in this process. Our study demonstrated that lsy-2 functions in the maintenance of the soma-germ distinction."
2605794,18388284,Stochasticity and Cell Fate,2008,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Science (New York, N.Y.)",10.1126/science.1147888,"['Losick, Richard', 'Desplan, Claude']","Fundamental to living cells is the capacity to differentiate into subtypes with specialized attributes. Understanding the way cells acquire their fates is a major challenge in developmental biology. How cells adopt a particular fate is usually thought of as being deterministic, and in the large majority of cases it is. That is, cells acquire their fate by virtue of their lineage or their proximity to an inductive signal from another cell. In some cases, however, and in organisms ranging from bacteria to humans, cells choose one or another pathway of differentiation stochastically without apparent regard to environment or history. Stochasticity has important mechanistic requirements as we discuss. We will also speculate on why stochasticity is advantageous, and even critical in some circumstances, to the individual, the colony, or the species."
3062262,21338882,Mir-17-3p Controls Spinal Neural Progenitor Patterning by Regulating Olig2/Irx3 Cross-repressive Loop,2011,"['microrna', 'embryonic stem cells', 'olig2', 'irx3', 'mir-17~92', 'motor neurons', 'neural patterning', 'interneuron', 'spinal cord', 'bistable loop', 'progenitor domain', 'spatial patterning', 'minor strand mirna', 'regulatory network']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Neuron,10.1016/j.neuron.2011.01.014,"['Chen, Jun-An', 'Huang, Yuan-Ping', 'Mazzoni, Esteban O.', 'Tan, G. Christopher', 'Zavadil, Jiri', 'Wichterle, Hynek']",Neural patterning relies on transcriptional cross-repressive interactions that ensure unequivocal assignment of neural progenitor identity to proliferating cells. Progenitors of spinal motor neurons (pMN) and V2 interneurons (p2) are specified by a pair of cross-repressive transcription factors Olig2 and Irx3. Lineage tracing revealed that many p2 progenitors transiently express the pMN marker Olig2 during spinal cord development. Here we demonstrate that the repression of Olig2 in p2 domain is controlled by mir-17-3p microRNA-mediated silencing of Olig2 mRNA. Mice lacking all microRNAs or just the mir-17~92 cluster manifest a dorsal shift in pMN/p2 boundary and impairment in the production of V2 interneurons. Our findings suggest that microRNA-mediated repression of Olig2 mRNA plays a critical role during the patterning of ventral spinal progenitor domains by shifting the balance of cross-repressive interactions between Olig2 and Irx3 transcription factors.
8981590,35392413,Integration of Spatial and Temporal Patterning in the Invertebrate and Vertebrate Nervous System,2022,"['neuronal diversity', 'spatial patterning', 'temporal patterning', 'evolution of developmental mechanisms', 'fate specification', 'drosophila', 'vertebrates']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Frontiers in Neuroscience,10.3389/fnins.2022.854422,"['Chen, Yen-Chung', 'Konstantinides, Nikolaos']","The nervous system is one of the most sophisticated animal tissues, consisting of thousands of interconnected cell types. How the nervous system develops its diversity from a few neural stem cells remains a challenging question. Spatial and temporal patterning mechanisms provide an efficient model through which diversity can be generated. The molecular mechanism of spatiotemporal patterning has been studied extensively in Drosophila melanogaster, where distinct sets of transcription factors define the spatial domains and temporal windows that give rise to different cell types. Similarly, in vertebrates, spatial domains defined by transcription factors produce different types of neurons in the brain and neural tube. At the same time, different cortical neuronal types are generated within the same cell lineage with a specific birth order. However, we still do not understand how the orthogonal information of spatial and temporal patterning is integrated into the progenitor and post-mitotic cells to combinatorially give rise to different neurons. In this review, after introducing spatial and temporal patterning in Drosophila and mice, we discuss possible mechanisms that neural progenitors may use to integrate spatial and temporal information. We finally review the functional implications of spatial and temporal patterning and conclude envisaging how small alterations of these mechanisms can lead to the evolution of new neuronal cell types."
2891055,20303342,MicroRNA dysregulation in psychiatric disease,2010,"['microrna', 'schizophrenia', 'bipolar disorder', 'nmda', 'mir-132']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Brain research,10.1016/j.brainres.2010.03.035,"['Miller, Brooke H.', 'Wahlestedt, Claes']","MicroRNAs (miRNAs) are small regulatory RNAs that individually regulate up to several hundred genes, and collectively may regulate as much as two-thirds of the transcriptome. Recent evidence supports a role for miRNA dysregulation in psychiatric and neurological disorders, including schizophrenia, bipolar disorder, and autism. Small changes in miRNA expression can fine-tune the expression of multiple genes within a biological network, suggesting that miRNA dysregulation may underlie many of the molecular changes observed in psychiatric disease, and that therapeutic regulation of miRNA levels may represent a novel treatment option."
6028246,29967059,Recent Molecular Genetic Explorations of Caenorhabditis elegans MicroRNAs,2018,"['caenorhabditis elegans', 'microrna', 'argonaute', 'mirisc', 'mutant phenotypes', 'wormbook']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Genetics,10.1534/genetics.118.300291,"['Ambros, Victor', 'Ruvkun, Gary']","MicroRNAs are small, noncoding RNAs that regulate gene expression at the post-transcriptional level in essentially all aspects of Caenorhabditis elegans biology. More than 140 genes that encode microRNAs in C. elegans regulate development, behavior, metabolism, and responses to physiological and environmental changes. Genetic analysis of C. elegans microRNA genes continues to enhance our fundamental understanding of how microRNAs are integrated into broader gene regulatory networks to control diverse biological processes, including growth, cell division, cell fate determination, behavior, longevity, and stress responses. As many of these microRNA sequences and the related processing machinery are conserved over nearly a billion years of animal phylogeny, the assignment of their functions via worm genetics may inform the functions of their orthologs in other animals, including humans. In vivo investigations are especially important for microRNAs because in silico extrapolation of their functions using mRNA target prediction programs can easily assign microRNAs to incorrect genetic pathways. At this mezzanine level of microRNA bioinformatic sophistication, genetic analysis continues to be the gold standard for pathway assignments."
3116913,21698137,"A Genome-Wide RNAi Screen for Factors Involved in Neuronal Specification in Caenorhabditis elegans'], b'Screen for Neuronal Fate Mutants",2011,[],0,"{'ASE': 353, 'che-1': 12, 'lsy-6': 35}",13.575003707138217,PLoS Genetics,10.1371/journal.pgen.1002109,"['Poole, Richard J.', 'Bashllari, Enkelejda', 'Cochella, Luisa', 'Flowers, Eileen B.', 'Hobert, Oliver', 'Mango, Susan E.']","One of the central goals of developmental neurobiology is to describe and understand the multi-tiered molecular events that control the progression of a fertilized egg to a terminally differentiated neuron. In the nematode Caenorhabditis elegans, the progression from egg to terminally differentiated neuron has been visually traced by lineage analysis. For example, the two gustatory neurons ASEL and ASER, a bilaterally symmetric neuron pair that is functionally lateralized, are generated from a fertilized egg through an invariant sequence of 11 cellular cleavages that occur stereotypically along specific cleavage planes. Molecular events that occur along this developmental pathway are only superficially understood. We take here an unbiased, genome-wide approach to identify genes that may act at any stage to ensure the correct differentiation of ASEL. Screening a genome-wide RNAi library that knocks-down 18,179 genes (94% of the genome), we identified 245 genes that affect the development of the ASEL neuron, such that the neuron is either not generated, its fate is converted to that of another cell, or cells from other lineage branches now adopt ASEL fate. We analyze in detail two factors that we identify from this screen: (1) the proneural gene hlh-14, which we find to be bilaterally expressed in the ASEL/R lineages despite their asymmetric lineage origins and which we find is required to generate neurons from several lineage branches including the ASE neurons, and (2) the COMPASS histone methyltransferase complex, which we find to be a critical embryonic inducer of ASEL/R asymmetry, acting upstream of the previously identified miRNA lsy-6. Our study represents the first comprehensive, genome-wide analysis of a single neuronal cell fate decision. The results of this analysis provide a starting point for future studies that will eventually lead to a more complete understanding of how individual neuronal cell types are generated from a single-cell embryo."
10592372,37438210,Maintenance of neuronal identity in C. elegans and beyond: lessons from transcription and chromatin factors,2024,"['neuronal identity', 'maintenance', 'transcription factors', 'terminal selectors', 'chromatin-modifying proteins', 'c. elegans', 'd. melanogaster', 'mus musculus']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Seminars in cell & developmental biology,10.1016/j.semcdb.2023.07.001,"['Destain, Honorine', 'Prahlad, Manasa', 'Kratsios, Paschalis']","Neurons are remarkably long-lived, non-dividing cells that must maintain their functional features (e.g., electrical properties, chemical signaling) for extended periods of time – decades in humans. How neurons accomplish this incredible feat is poorly understood. Here, we review recent advances, primarily in the nematode C. elegans, that have enhanced our understanding of the molecular mechanisms that enable post-mitotic neurons to maintain their functionality across different life stages. We begin with “terminal selectors” - transcription factors necessary for the establishment and maintenance of neuronal identity. We highlight new findings on five terminal selectors (CHE-1 [Glass], UNC-3 [Collier/Ebf1-4], LIN-39 [Scr/Dfd/Hox4-5], UNC-86 [Acj6/Brn3a–c], AST-1 [Etv1/ER81]) from different transcription factor families (ZNF, COE, HOX, POU, ETS). We compare the functions of these factors in specific neuron types of C. elegans with the actions of their orthologs in other invertebrate (D. melanogaster) and vertebrate (M. musculus) systems, highlighting remarkable functional conservation. Finally, we reflect on recent findings implicating chromatin-modifying proteins, such as histone methyltransferases and Polycomb proteins, in the control of neuronal terminal identity. Altogether, these new studies on transcription factors and chromatin modifiers not only shed light on the fundamental problem of neuronal identity maintenance, but also outline mechanistic principles of gene regulation that may operate in other long-lived, post-mitotic cell types."
7704111,33002421,Combinatorial Action of Temporally Segregated Transcription Factors,2020,"['competence', 'priming', 'transcription factors', 'combinatorial transcription', 'neuronal asymmetry', 'neuron diversification', 'c.\xa0elegans', 'mirna', 'epigenetics', 't-box']",0,"{'ASE': 179, 'che-1': 55, 'lsy-6': 180}",18.15414912414666,Developmental Cell,10.1016/j.devcel.2020.09.002,"['Charest, Julien', 'Daniele, Thomas', 'Wang, Jingkui', 'Bykov, Aleksandr', 'Mandlbauer, Ariane', 'Asparuhova, Mila', 'Röhsner, Josef', 'Gutiérrez-Pérez, Paula', 'Cochella, Luisa']","Combinatorial action of transcription factors (TFs) with partially overlapping expression is a widespread strategy to generate novel gene-expression patterns and, thus, cellular diversity. Known mechanisms underlying combinatorial activity require co-expression of TFs within the same cell. Here, we describe the mechanism by which two TFs that are never co-expressed generate a new, intersectional expression pattern in C. elegans embryos: lineage-specific priming of a gene by a transiently expressed TF generates a unique intersection with a second TF acting on the same gene four cell divisions later; the second TF is expressed in multiple cells but only activates transcription in those where priming occurred. Early induction of active transcription is necessary and sufficient to establish a competent state, maintained by broadly expressed regulators in the absence of the initial trigger. We uncover additional cells diversified through this mechanism. Our findings define a mechanism for combinatorial TF activity with important implications for generation of cell-type diversity."
