PMCID,PMID,Title,Year,Associated Keywords,Citations,Keywords Count,Score,Journal,DOI,Authors,Abstract
7396459,32765896,Application of the human estrogen receptor within a synthetic transcription factor in Trichoderma reesei,2020,"['trichoderma reesei', 'synthetic biology', 'xyr1', 'ypr1', 'transcription factor', 'estradiol', 'gene expression', 'human estrogen receptor α']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.4447848426728958,Fungal Biology and Biotechnology,10.1186/s40694-020-00102-3,"['Derntl, Christian', 'Mach, Robert', 'Mach-Aigner, Astrid']","Synthetic gene expression systems offer a possibility for controllable and targeted induction of the expression of genes of interest, which is a fundamental technique necessary for basic research and industrial applications. The human estrogen receptor α contains a ligand binding domain that enforces dimerization and nuclear import upon binding of the inducer 17β-estradiol. In this study, we tested the potential of this ligand binding domain to be used in filamentous fungi as an auto-regulatory domain in a synthetic transcription factor."
3922861,24472375,Screening of candidate regulators for cellulase and hemicellulase production in Trichoderma reesei and identification of a factor essential for cellulase production,2014,"['carbohydrate active enzymes', 'cellulase', 'co-regulation', 'gene regulation', 'hemicellulase', 'transcription factors', 'transcriptional profiling']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.874469117916141,Biotechnology for Biofuels,10.1186/1754-6834-7-14,"['Häkkinen, Mari', 'Valkonen, Mari J', 'Westerholm-Parvinen, Ann', 'Aro, Nina', 'Arvas, Mikko', 'Vitikainen, Marika', 'Penttilä, Merja', 'Saloheimo, Markku', 'Pakula, Tiina M']","The soft rot ascomycetal fungus Trichoderma reesei is utilized for industrial production of secreted enzymes, especially lignocellulose degrading enzymes. T. reesei uses several different enzymes for the degradation of plant cell wall-derived material, including 9 characterized cellulases, 15 characterized hemicellulases and at least 42 genes predicted to encode cellulolytic or hemicellulolytic activities. Production of cellulases and hemicellulases is modulated by environmental and physiological conditions. Several regulators affecting the expression of cellulase and hemicellulase genes have been identified but more factors still unknown are believed to be present in the genome of T. reesei."
11053031,38671155,The transcription factor STE12 influences growth on several carbon sources and production of dehydroacetic acid (DHAA) in Trichoderma reesei,2024,"['trichoderma', 'hypocrea', 'secondary metabolism', 'dehydroacetic acid', 'light response', 'cellulases', 'trichodimerol', 'sorbicillin', 'transcription factor', 'gene expression', 'gene regulation', 'rna sequencing', 'fungal biology', 'fungal genetics', 'fungal genomics', 'fungal physiology', 'mass spectrometry', 'nmr spectroscopy']",0,"{'xyr1': 6, 'ace3': 0, 'cbh1': 13, 'cellulase': 16, 'reesei': 37}",6.9565213633331195,Scientific Reports,10.1038/s41598-024-59511-8,"['Schalamun, Miriam', 'Hinterdobler, Wolfgang', 'Schinnerl, Johann', 'Brecker, Lothar', 'Schmoll, Monika']","The filamentous ascomycete Trichoderma reesei, known for its prolific cellulolytic enzyme production, recently also gained attention for its secondary metabolite synthesis. Both processes are intricately influenced by environmental factors like carbon source availability and light exposure. Here, we explore the role of the transcription factor STE12 in regulating metabolic pathways in T. reesei in terms of gene regulation, carbon source utilization and biosynthesis of secondary metabolites. We show that STE12 is involved in regulating cellulase gene expression and growth on carbon sources associated with iron homeostasis. STE12 impacts gene regulation in a light dependent manner on cellulose with modulation of several CAZyme encoding genes as well as genes involved in secondary metabolism. STE12 selectively influences the biosynthesis of the sorbicillinoid trichodimerol, while not affecting the biosynthesis of bisorbibutenolide, which was recently shown to be regulated by the MAPkinase pathway upstream of STE12 in the signaling cascade. We further report on the biosynthesis of dehydroacetic acid (DHAA) in T. reesei, a compound known for its antimicrobial properties, which is subject to regulation by STE12. We conclude, that STE12 exerts functions beyond development and hence contributes to balance the energy distribution between substrate consumption, reproduction and defense."
7212764,32384133,CRZ1 regulator and calcium cooperatively modulate holocellulases gene expression in Trichoderma reesei QM6a,2020,"['gene regulatory network', 'cellulase expression', 'transcriptional regulation', 'calcium sensing']",0,"{'xyr1': 12, 'ace3': 0, 'cbh1': 2, 'cellulase': 48, 'reesei': 83}",7.0696735278068115,Genetics and Molecular Biology,10.1590/1678-4685-GMB-2019-0244,"['Martins-Santana, Leonardo', 'de Paula, Renato Graciano', 'Silva, Adriano Gomes', 'Lopes, Douglas Christian Borges', 'Silva, Roberto do Nascimento', 'Silva-Rocha, Rafael']","'], b'Trichoderma reesei is the main filamentous fungus used in industry to produce cellulases. Here we investigated the role of CRZ1 and Ca2+signaling in the fungus T. reesei QM6a concerning holocellulases production. For this, we first searched for potential CRZ1 binding sites in promoter regions of key genes coding holocellulases, as well as transcriptional regulators and sugar and calcium transporters. Using a nearly constructed T. reeseiAcrz1 strain, we demonstrated that most of the genes expected to be regulated by CRZ1 were affected in the mutant strain induced with sugarcane bagasse (SCB) and cellulose. In particular, our data demonstrate that Ca2+ acts synergistically with CRZ1 to modulate gene expression, but also exerts CRZ1-independent regulatory role in gene expression in T. reesei, highlighting the role of the major regulator Ca2+ on the signaling for holocellulases transcriptional control in the most part of cellulases genes here investigated. This work presents new evidence on the regulatory role of CRZ1 and Ca2+ sensing in the regulation of cellulolytic enzymes in T. reesei, evidencing significant and previously unknown function of this Ca2+sensing system in the control key transcriptional regulators (XYR1 and CRE1) and on the expression of genes related to sugar and Ca2+ transport."
6662751,31358805,"Protein phosphatases regulate growth, development, cellulases and secondary metabolism in Trichoderma reesei",2019,"['fungal genetics', 'molecular biology']",0,"{'xyr1': 3, 'ace3': 0, 'cbh1': 7, 'cellulase': 46, 'reesei': 41}",6.368069876532083,Scientific Reports,10.1038/s41598-019-47421-z,"['Rodriguez-Iglesias, Aroa', 'Schmoll, Monika']","Trichoderma reesei represents one of the most prolific producers of plant cell wall degrading enzymes. Recent research showed broad regulation by phosphorylation in T. reesei, including important transcription factors involved in cellulase regulation. To evaluate factors crucial for changes in these phosphorylation events, we studied non-essential protein phosphatases (PPs) of T. reesei. Viable deletion strains were tested for growth on different carbon sources, osmotic and oxidative stress response, asexual and sexual development, cellulase and protease production as well as secondary metabolism. Six PPs were found to be positive or negative regulators for cellulase production. A correlation of the effects of PPs on protease activities and cellulase activities was not detected. Hierarchical clustering of regulation patterns and phenotypes of deletion indicated functional specialization within PP classes and common as well as variable effects. Our results confirmed the central role of catalytic and regulatory subunits of PP2A which regulates several aspects of cell growth and metabolism. Moreover we show that the additional homologue of PPH5 in Trichoderma spp., PPH5-2 assumes distinct functions in metabolism, development and stress response, different from PPH5. The influence of PPs on both cellulase gene expression and secondary metabolite production support an interrelationship in the underlying regulation mechanisms."
3358856,22532664,Conserved and essential transcription factors for cellulase gene expression in ascomycete fungi,2012,[],0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.7454271729144024,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.1200785109,"['Coradetti, Samuel T.', 'Craig, James P.', 'Xiong, Yi', 'Shock, Teresa', 'Tian, Chaoguang', 'Glass, N. Louise']","Rational engineering of filamentous fungi for improved cellulase production is hampered by our incomplete knowledge of transcriptional regulatory networks. We therefore used the model filamentous fungus Neurospora crassa to search for uncharacterized transcription factors associated with cellulose deconstruction. A screen of a N. crassa transcription factor deletion collection identified two uncharacterized zinc binuclear cluster transcription factors (clr-1 and clr-2) that were required for growth and enzymatic activity on cellulose, but were not required for growth or hemicellulase activity on xylan. Transcriptional profiling with next-generation sequencing methods refined our understanding of the N. crassa transcriptional response to cellulose and demonstrated that clr-1 and clr-2 were required for the bulk of that response, including induction of all major cellulase and some major hemicellulase genes. Functional CLR-1 was necessary for expression of clr-2 and efficient cellobiose utilization. Phylogenetic analyses showed that CLR-1 and CLR-2 are conserved in the genomes of most filamentous ascomycete fungi capable of degrading cellulose. In Aspergillus nidulans, a strain carrying a deletion of the clr-2 homolog (clrB) failed to induce cellulase gene expression and lacked cellulolytic activity on Avicel. Further manipulation of this control system in industrial production strains may significantly improve yields of cellulases for cellulosic biofuel production."
5835483,29527447,A new regulator of cellulase and xylanase in the thermophilic fungus Myceliophthora thermophila strain ATCC 42464,2018,"['myceliophthora thermophila', 'cellulase', 'xylanase', 'rnai', 'transcription factor']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.2129937233341983,3 Biotech,10.1007/s13205-017-1069-y,"['Wang, Juan', 'Gong, Yanfen', 'Zhao, Shengming', 'Liu, Gang']","Myceliophthora thermophila (ATCC 42464) is a thermophilic fungus that produces cellulolytic enzymes with high thermal stability. Unlike its mesophile counterparts, study on gene expression regulation of cellulolytic enzymes in M. thermophila is inadequate. This work identified the function of MHR1, a putative transcription regulator of cellulolytic enzymes in M. thermophila that was found through RNA-Seq based gene expression profile analysis. RNA interference was used to study the role of MHR1. A recombinant plasmid, pUC19–Ppdc–mhr1–Tpdc, which contained the RNAi sequence for mhr1 was constructed and transformed into M. thermophila. One of the transformants, MtR5, in which the RNA interference efficiency was the highest, was used for the following studies. In the mhr1-silenced strain MtR5, the filter paper hydrolyzing activity was 1.33-fold; β-1, 4-endoglucanase activity was 1.65-fold; and xylanase activity was 1.48-fold higher than those of the parental strain after induction, respectively, by wheat straw powder. qRT-PCR showed that gene expression of cbh1, cbh2, egl3 and xyr1 were 9.56-, 37.36-, 56.14- and 28.30-fold higher in MtR5 than in wild type, respectively. Our findings suggest that the transcription factor MHR1 of M. thermophila can repress cellulase and xylanase activities. Silenced mhr1 results in increased expression not only of the main cellulase genes, but also of the positive regulatory gene xyr1. This work is relevant to the development of M. thermophila as an industrial production host for cellulolytic and hemicellulolytic enzymes, which could be used to degrade a wide range of different biomass, converting lignocellulosic feedstock into sugar precursors for biofuels."
7251307,32508786,The Kinase USK1 Regulates Cellulase Gene Expression and Secondary Metabolite Biosynthesis in Trichoderma reesei,2020,"['trichoderma reesei', 'hypocrea jecorina', 'sorbicillin', 'dihydrotrichotetronin', 'secondary metabolism', 'plant cell wall degradation', 'signal transduction']",0,"{'xyr1': 1, 'ace3': 1, 'cbh1': 3, 'cellulase': 14, 'reesei': 26}",5.506032031499436,Frontiers in Microbiology,10.3389/fmicb.2020.00974,"['Beier, Sabrina', 'Hinterdobler, Wolfgang', 'Monroy, Alberto Alonso', 'Bazafkan, Hoda', 'Schmoll, Monika']","The complex environment of fungi requires a delicate balance between the efforts to acquire nutrition, to reproduce, and to fend off competitors. In Trichoderma reesei, an interrelationship between regulation of enzyme gene expression and secondary metabolism was shown. In this study, we investigated the physiological relevance of the unique YPK1-type kinase USK1 of T. reesei. Usk1 is located in the vicinity of the SOR cluster and is involved in regulation of several genes from this secondary metabolite cluster as well as dihydrotrichotetronine and other secondary metabolites. Moreover, USK1 is required for biosynthesis of normal levels of secondary metabolites in liquid culture. USK1 positively influences cellulase gene regulation, secreted cellulase activity, and biomass formation upon growth in constant darkness on cellulose. Positive effects of USK1 on transcript abundance of the regulator of secondary metabolism, vel1, and the carbon catabolite repressor gene cre1 are in agreement with these functions. In summary, we found that with USK1, T. reesei comprises a unique kinase that adds an additional layer of regulation to the connection of secondary metabolism and enzyme production in fungi."
9862206,36675895,The ERAD Pathway Participates in Fungal Growth and Cellulase Secretion in Trichoderma reesei,2023,"['trichoderma reesei', 'erad', 'fungal growth', 'cellulase secretion', 'endoplasmic reticulum stress']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.9385994553358565,Journal of Fungi,10.3390/jof9010074,"['Yao, Cheng', 'Yan, Mengjie', 'Li, Kehang', 'Gao, Weihao', 'Li, Xihai', 'Zhang, Jiaxin', 'Liu, Hong', 'Zhong, Yaohua', 'Arkowitz, Robert A.']","Trichoderma reesei is a powerful fungal cell factory for the production of cellulolytic enzymes due to its outstanding protein secretion capacity. Endoplasmic reticulum-associated degradation (ERAD) plays an integral role in protein secretion that responds to secretion pressure and removes misfolded proteins. However, the role of ERAD in fungal growth and endogenous protein secretion, particularly cellulase secretion, remains poorly understood in T. reesei. Here, we investigated the ability of T. reesei to grow under different stresses and to secrete cellulases by disrupting three major genes (hrd1, hrd3 and der1) involved in the critical parts of the ERAD pathway. Under the ER stress induced by high concentrations of DTT, knockout of hrd1, hrd3 and der1 resulted in severely impaired growth, and the mutants Δhrd1 and Δhrd3 exhibited high sensitivity to the cell wall-disturbing agents, CFW and CR. In addition, the absence of either hrd3 or der1 led to the decreased heat tolerance of this fungus. These mutants showed significant differences in the secretion of cellulases compared to the parental strain QM9414. During fermentation, the secretion of endoglucanase in the mutants was essentially consistent with that of the parental strain, while cellobiohydrolase and β-glucosidase were declined. It was further discovered that the transcription levels of the endoglucanase-encoding genes (eg1 and eg2) and the cellobiohydrolase-encoding gene (cbh1) were not remarkedly changed. However, the β-glucosidase-encoding gene (bgl1) was significantly downregulated in the ERAD-deficient mutants, which was presumably due to the activation of a proposed feedback mechanism, repression under secretion stress (RESS). Taken together, our results indicate that a defective ERAD pathway negatively affects fungal growth and cellulase secretion, which provides a novel insight into the cellulase secretion mechanism in T. reesei."
4696228,26719764,The impact of a single-nucleotide mutation of bgl2 on cellulase induction in a Trichoderma reesei mutant,2015,"['trichoderma reesei', 'hypocrea jecorina', 'β-glucosidase', 'cellobiose', 'cellulase induction', 'gene regulation']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.9475325801058645,Biotechnology for Biofuels,10.1186/s13068-015-0420-y,"['Shida, Yosuke', 'Yamaguchi, Kaori', 'Nitta, Mikiko', 'Nakamura, Ayana', 'Takahashi, Machiko', 'Kidokoro, Shun-ichi', 'Mori, Kazuki', 'Tashiro, Kosuke', 'Kuhara, Satoru', 'Matsuzawa, Tomohiko', 'Yaoi, Katsuro', 'Sakamoto, Yasumitsu', 'Tanaka, Nobutada', 'Morikawa, Yasushi', 'Ogasawara, Wataru']","The filamentous fungus Trichoderma reesei (anamorph of Hypocrea jecorina) produces increased cellulase expression when grown on cellulose or its derivatives as a sole carbon source. It has been believed that β-glucosidases of T. reesei not only metabolize cellobiose but also contribute in the production of inducers of cellulase gene expression by their transglycosylation activity. The cellulase hyper-producing mutant PC-3-7 developed in Japan has enhanced cellulase production ability when cellobiose is used as the inducer. The comparative genomics analysis of PC-3-7 and its parent revealed a single-nucleotide mutation within the bgl2 gene encoding intracellular β-glucosidase II (BGLII/Cel1a), giving rise to an amino acid substitution in PC-3-7, which could potentially account for the enhanced cellulase expression when these strains are cultivated on cellulose and cellobiose."
5192574,28031033,The ACEII recombinant Trichoderma reesei QM9414 strains with enhanced xylanase production and its applications in production of xylitol from tree barks,2016,"['xylitol', 'tree barks', 'aceii gene', 'xylanase', 'trichoderma reesei']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.027480736422107,Microbial Cell Factories,10.1186/s12934-016-0614-4,"['Xiong, Lili', 'Kameshwar, Ayyappa Kumar Sista', 'Chen, Xi', 'Guo, Zhiyun', 'Mao, Canquan', 'Chen, Sanfeng', 'Qin, Wensheng']","ACEII transcription factor plays a significant role in regulating the expression of cellulase and hemicellulase encoding genes. Apart from ACEII, transcription factors such as XYR1, CRE1, HAP2/3/5 complex and ACEI function in a coordinated pattern for regulating the gene expression of cellulases and hemicellulases. Studies have demonstrated that ACEII gene deletion results in decreased total cellulase and xylanase activities with reduced transcript levels of lignocellulolytic enzymes."
7381231,32765463,Improved Production of Majority Cellulases in Trichoderma reesei by Integration of cbh1 Gene From Chaetomium thermophilum,2020,"['trichoderma reesei', 'thermophilic fungi', 'chaetomium thermophilum', 'cellobiohydrolase i', 'lignocellulase', 'biomass', 'cellulase']",0,"{'xyr1': 10, 'ace3': 6, 'cbh1': 209, 'cellulase': 70, 'reesei': 117}",8.53786549408651,Frontiers in Microbiology,10.3389/fmicb.2020.01633,"['Jiang, Xianzhang', 'Du, Jiawen', 'He, Ruonan', 'Zhang, Zhengying', 'Qi, Feng', 'Huang, Jianzhong', 'Qin, Lina']","Lignocellulose is an abundant waste resource and has been considered as a promising material for production of biofuels or other valuable bio-products. Currently, one of the major bottlenecks in the economic utilization of lignocellulosic materials is the cost-efficiency of converting lignocellulose into soluble sugars for fermentation. One way to address this problem is to seek superior lignocellulose degradation enzymes or further improve current production yields of lignocellulases. In the present study, the lignocellulose degradation capacity of a thermophilic fungus Chaetomium thermophilum was firstly evaluated and compared to that of the biotechnological workhorse Trichoderma reesei. The data demonstrated that compared to T. reesei, C. thermophilum displayed substantially higher cellulose-utilizing efficiency with relatively lower production of cellulases, indicating that better cellulases might exist in C. thermophilum. Comparison of the protein secretome between C. thermophilum and T. reesei showed that the secreted protein categories were quite different in these two species. In addition, to prove that cellulases in C. thermophilum had better enzymatic properties, the major cellulase cellobiohydrolase I (CBH1) from C. thermophilum and T. reesei were firstly characterized, respectively. The data showed that the specific activity of C. thermophilum CBH1 was about 4.5-fold higher than T. reesei CBH1 in a wide range of temperatures and pH. To explore whether increasing CBH1 activity in T. reesei could contribute to improving the overall cellulose-utilizing efficiency of T. reesei, T. reesei cbh1 gene was replaced with C. thermophilum cbh1 gene by integration of C. thermophilum cbh1 gene into T. reesei cbh1 gene locus. The data surprisingly showed that this gene replacement not only increased the cellobiohydrolase activities by around 4.1-fold, but also resulted in stronger induction of other cellulases genes, which caused the filter paper activities, Azo-CMC activities and β-glucosidase activities increased by about 2.2, 1.9, and 2.3-fold, respectively. The study here not only provided new resources of superior cellulases genes and new strategy to improve the cellulase production in T. reesei, but also contribute to opening the path for fundamental research on C. thermophilum."
5883349,29636818,Functional characterization of the upstream components of the Hog1-like kinase cascade in hyperosmotic and carbon sensing in Trichoderma reesei,2018,"['mapk', 'stress response', 'cell wall integrity', 'cellulase production', 'signal transduction', 'trichoderma reesei']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.2129937233341983,Biotechnology for Biofuels,10.1186/s13068-018-1098-8,"['Wang, Zhixing', 'An, Ning', 'Xu, Wenqiang', 'Zhang, Weixin', 'Meng, Xiangfeng', 'Chen, Guanjun', 'Liu, Weifeng']","Trichoderma reesei holds a high capacity for protein secretion and represents the most important cellulase producer in industry. However, the external signal sensing and intracellular signal transduction during cellulose induction remain unclear. As one of the most pervasive signal transduction pathways in all eukaryotic species, the mitogen-activated protein kinase (MAPK) pathway and its upstream sensing and signaling components are involved in various physiological processes including stress and nutrient sensing. Particularly, the Hog1-type MAPK Tmk3 has been reported to be involved in the cellulase production in T. reesei."
7365963,32695894,Redesigning transcription factor Cre1 for alleviating carbon catabolite repression in Trichoderma reesei,2020,"['carbon catabolite repression', 'chimera', 'cre1', 'cel7a', 'trichoderma reesei']",0,"{'xyr1': 11, 'ace3': 0, 'cbh1': 1, 'cellulase': 24, 'reesei': 30}",6.00250250720317,Synthetic and Systems Biotechnology,10.1016/j.synbio.2020.07.002,"['Han, Lijuan', 'Liu, Kuimei', 'Ma, Wei', 'Jiang, Yi', 'Hou, Shaoli', 'Tan, Yinshuang', 'Yuan, Quanquan', 'Niu, Kangle', 'Fang, Xu']","Carbon catabolite repression (CCR), which is mainly mediated by Cre1 and triggered by glucose, leads to a decrease in cellulase production in Trichoderma reesei. Many studies have focused on modifying Cre1 for alleviating CCR. Based on the homologous alignment of CreA from wild-type Penicillium oxalicum 114–2 (Po-0) and cellulase hyperproducer JUA10-1(Po-1), we constructed a C-terminus substitution strain—Po-2—with decreased transcriptional levels of cellulase and enhanced CCR. Results revealed that the C-terminal domain of CreAPo−1 plays an important role in alleviating CCR. Furthermore, we replaced the C-terminus of Cre1 with that of CreAPo−1 in T. reesei (Tr-0) and generated Tr-1. As a control, the C-terminus of Cre1 was truncated and Tr-2 was generated. The transcriptional profiles of these transformants revealed that the C-terminal chimera greatly improves cellulase transcription in the presence of glucose and thus upregulates cellulase in the presence of glucose and weakens CCR, consistent with truncating the C-terminus of Cre1 in Tr-0. Therefore, we propose constructing a C-terminal chimera as a new strategy to improve cellulase production and alleviate CCR in the presence of glucose."
4279801,25550711,Kinetic transcriptome analysis reveals an essentially intact induction system in a cellulase hyper-producer Trichoderma reesei strain,2014,"['biofuels', 'cellulase', 'fed-batch', 'trichoderma reesei', 'transcriptome', 'systems biology']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.874469117916141,Biotechnology for Biofuels,10.1186/s13068-014-0173-z,"['Poggi-Parodi, Dante', 'Bidard, Frédérique', 'Pirayre, Aurélie', 'Portnoy, Thomas', 'Blugeon, Corinne', 'Seiboth, Bernhard', 'Kubicek, Christian P', 'Le Crom, Stéphane', 'Margeot, Antoine']","The filamentous fungus Trichoderma reesei is the main industrial cellulolytic enzyme producer. Several strains have been developed in the past using random mutagenesis, and despite impressive performance enhancements, the pressure for low-cost cellulases has stimulated continuous research in the field. In this context, comparative study of the lower and higher producer strains obtained through random mutagenesis using systems biology tools (genome and transcriptome sequencing) can shed light on the mechanisms of cellulase production and help identify genes linked to performance. Previously, our group published comparative genome sequencing of the lower and higher producer strains NG 14 and RUT C30. In this follow-up work, we examine how these mutations affect phenotype as regards the transcriptome and cultivation behaviour."
8004424,33771193,High-dose rapamycin exerts a temporary impact on T. reesei RUT-C30 through gene trFKBP12,2021,[],0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,Biotechnology for Biofuels,10.1186/s13068-021-01926-w,"['Pang, Ai-Ping', 'Wang, Haiyan', 'Zhang, Funing', 'Hu, Xin', 'Wu, Fu-Gen', 'Zhou, Zhihua', 'Wang, Wei', 'Lu, Zuhong', 'Lin, Fengming']","Knowledge with respect to regulatory systems for cellulase production is prerequisite for exploitation of such regulatory networks to increase cellulase production, improve fermentation efficiency and reduce the relevant production cost. The target of rapamycin (TOR) signaling pathway is considered as a central signaling hub coordinating eukaryotic cell growth and metabolism with environmental inputs. However, how and to what extent the TOR signaling pathway and rapamycin are involved in cellulase production remain elusive."
4526299,26246855,"Xpp1 regulates the expression of xylanases, but not of cellulases in Trichoderma reesei",2015,"['trichoderma reesei', 'xylanases', 'cellulases', 'gene regulation', 'transcription factor', 'cellulosic ethanol']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.9475325801058645,Biotechnology for Biofuels,10.1186/s13068-015-0298-8,"['Derntl, Christian', 'Rassinger, Alice', 'Srebotnik, Ewald', 'Mach, Robert L', 'Mach-Aigner, Astrid R']","The ascomycete Trichoderma reesei is industrially used for the production of cellulases. During the production process xylanases are co-secreted, which uses energy and nutrients. Cellulases and xylanases share the same main regulators, which makes a knowledge-based strain design difficult. However, previously a cis-element in the promoter of the main xylanase-encoding gene was identified as binding site for a putative repressor. Subsequently, three candidate repressors were identified in a pull-down approach. The expression of the most promising candidate, Xpp1 (Xylanase promoter-binding protein 1), was reported to be up-regulated on the repressing carbon source d-glucose and to bind the cis-element in vitro."
5688634,29167702,Production of the versatile cellulase for cellulose bioconversion and cellulase inducer synthesis by genetic improvement of Trichoderma reesei,2017,"['trichoderma reesei', 'cellulase', 'cre1', 'β-glucosidase', 'transglycosylation', 'β-disaccharides']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.1154772174199357,Biotechnology for Biofuels,10.1186/s13068-017-0963-1,"['Gao, Jia', 'Qian, Yuanchao', 'Wang, Yifan', 'Qu, Yinbo', 'Zhong, Yaohua']","The enzymes for efficient hydrolysis of lignocellulosic biomass are a major factor in the development of an economically feasible cellulose bioconversion process. Up to now, low hydrolysis efficiency and high production cost of cellulases remain the significant hurdles in this process. The aim of the present study was to develop a versatile cellulase system with the enhanced hydrolytic efficiency and the ability to synthesize powerful inducers by genetically engineering Trichoderma reesei."
9394075,35996177,Sorbicillinoids hyperproduction without affecting the cellulosic enzyme production in Trichoderma reesei JNTR5,2022,"['tr69957', 'trichoderma reesei', 'yellow pigment', 'sorbicillinoids', 'secondary metabolites', 'hyperproduction']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.747233929620033,Biotechnology for Biofuels and Bioproducts,10.1186/s13068-022-02183-1,"['Li, Chengcheng', 'Gu, Ruihan', 'Lin, Fengming', 'Xiao, Huining']","Microbial production of bioactive secondary metabolites is challenging as most of the encoding genes are silent; and even if they are activated, the biosynthetic pathways are usually complex. Sorbicillinoids with multifunctional bioactivities are examples of these problems, which if solved can result in a more sustainable, simple supply of these important compounds to the pharmaceutical industry. As an excellent producer of cellulosic enzymes, Trichoderma reesei can secrete various sorbicillinoids."
7869464,33557925,Disruption of alpha-tubulin releases carbon catabolite repression and enhances enzyme production in Trichoderma reesei even in the presence of glucose,2021,"['trichoderma reesei', 'biomass saccharification enzyme', 'cellulase', 'hemicellulase', 'carbon catabolite repression', 'glucose resistant', 'alpha-tubulin']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,Biotechnology for Biofuels,10.1186/s13068-021-01887-0,"['Shibata, Nozomu', 'Kakeshita, Hiroshi', 'Igarashi, Kazuaki', 'Takimura, Yasushi', 'Shida, Yosuke', 'Ogasawara, Wataru', 'Koda, Tohru', 'Hasunuma, Tomohisa', 'Kondo, Akihiko']","Trichoderma reesei is a filamentous fungus that is important as an industrial producer of cellulases and hemicellulases due to its high secretion of these enzymes and outstanding performance in industrial fermenters. However, the reduction of enzyme production caused by carbon catabolite repression (CCR) has long been a problem. Disruption of a typical transcriptional regulator, Cre1, does not sufficiently suppress this reduction in the presence of glucose."
5541735,28785310,A novel transcription factor specifically regulates GH11 xylanase genes in Trichoderma reesei,2017,"['hemi-cellulase', 'transcription factor', 'xylanase', 'glycoside hydrolase', 'trichoderma reesei', 'crispr/cas9']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.1154772174199357,Biotechnology for Biofuels,10.1186/s13068-017-0878-x,"['Liu, Rui', 'Chen, Ling', 'Jiang, Yanping', 'Zou, Gen', 'Zhou, Zhihua']","The filamentous fungus Trichoderma reesei is widely utilized in industry for cellulase production, but its xylanase activity must be improved to enhance the accessibility of lignocellulose to cellulases. Several transcription factors play important roles in this progress; however, nearly all the reported transcription factors typically target both cellulase and hemi-cellulase genes. Specific xylanase transcription factor would be useful to regulate xylanase activity directly."
4136121,24951787,Trichoderma atroviride Transcriptional Regulator Xyr1 Supports the Induction of Systemic Resistance in Plants,2014,[],0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.874469117916141,Applied and Environmental Microbiology,10.1128/AEM.00930-14,"['Reithner, Barbara', 'Mach-Aigner, Astrid R.', 'Herrera-Estrella, Alfredo', 'Mach, Robert L.', 'Brakhage, A. A.']","As a result of a transcriptome-wide analysis of the ascomycete Trichoderma atroviride, mycoparasitism-related genes were identified; of these, 13 genes were further investigated for differential expression. In silico analysis of the upstream regulatory regions of these genes pointed to xylanase regulator 1 (Xyr1) as a putatively involved regulatory protein. Transcript analysis of the xyr1 gene of T. atroviride in confrontation with other fungi allowed us to determine that xyr1 levels increased during mycoparasitism. To gain knowledge about the precise role of Xyr1 in the mycoparasitic process, the corresponding gene was deleted from the T. atroviride genome. This resulted in strong reductions in the transcript levels of axe1 and swo1, which encode accessory cell wall-degrading enzymes considered relevant for mycoparasitism. We also analyzed the role of Xyr1 in the Trichoderma-Arabidopsis interaction, finding that the plant response elicited by T. atroviride is delayed if Xyr1 is missing in the fungus."
